#blinkered/attestations/2 language=sk words=57125 sources=20 built=2026-09-23 digest=d975052586467641
#tokens ebible:slk=108469 ia=12492183 lz:slk_news_2020_100K=137003 lz:slk_newscrawl_2016_1M=3632538 lz:slk-sk_web_2016_1M=4210502 tat=116664 web:aktuality.sk=305078 web:cas.sk=56858 web:dobrenoviny.sk=32526 web:hlavnespravy.sk=2165816 web:hnonline.sk=407852 web:litcentrum.sk=78457 web:noviny.sk=130139 web:postoj.sk=278281 web:pravda.sk=168497 web:refresher.sk=472791 web:sita.sk=662106 web:startitup.sk=476121 web:stvr.sk=162815 web:tasr.sk=36567 web:topky.sk=118936 web:trend.sk=32370 wiki:sk=53188744 wikisource:sk=383907
ZAHRÁVAME	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.detskysvetbobacik.sk/detail/6047657/postelne-obliecky-hokejove-nhl-florida-panthers
ZAHREŠÍM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03rosegoog/slovenskpohlady03rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://babetko.rodinka.sk/internetujeme/internetujeme/?pageteaser%5Bpage%5D=2
ZAHRIEVACEJ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt lz:slk-sk_web_2016_1M:https://zena.sme.sk/c/7807477/premente-svoj-dvor-na-sanatorium-duse.html
ZAHRIEVACÍM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt lz:slk-sk_web_2016_1M:http://www.ecav.sk/skoly/
ZAHRIEVAM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady04rosegoog/slovenskpohlady04rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.femme.sk/index.php/krasa/pestovanie/item/2667-americka-krasa-ii
ZAHRNIEM	ia,lz:slk-sk_web_2016_1M	1,1	ia:misalSKLAT/misalSKLAT_djvu.txt lz:slk-sk_web_2016_1M:https://cifersky.blog.sme.sk/c/347764/Budeme-niekedy-i-my-randit-s-inteligentnymi-operacnymi-systemami.html
ZAKLOP	ia,lz:slk-sk_web_2016_1M	1,1	ia:prostonrodniesl01dobgoog/prostonrodniesl01dobgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.magazino.sk/comu-zeny-neodolaju/
ZAKOLÍSALO	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.xpocasie.sk/nemecko/kronshagen
ZAKRÚTITE	ia,lz:slk-sk_web_2016_1M	1,1	ia:orol00ferigoog/orol00ferigoog_djvu.txt lz:slk-sk_web_2016_1M:https://www.novynabytok.sk/blog/ako-sa-starat-o-calunenu-postel/
ZAKÝVAŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:katovtovarykatov00newyuoft/katovtovarykatov00newyuoft_djvu.txt lz:slk-sk_web_2016_1M:http://www.gelnica.sk/partnerske-mesta.phtml?id3=8010
ZALEPENÝMI	ia,lz:slk-sk_web_2016_1M	1,1	ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt lz:slk-sk_web_2016_1M:http://mikulas.dnes24.sk/v-l-hradku-ponuknu-pracu-najschopnejsim-poberatelom-davok-v-pribyline-zamestnaju-vsetkych-178500
ZALIATEHO	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt lz:slk-sk_web_2016_1M:https://www.precisshop.sk/sk/bezecke-oblecenie/bezecke-nohavice/silvini-nohavice-panske-celomembrana-movenza-mp53-black-red-s.html
ZALIEVAM	ia,lz:slk-sk_web_2016_1M	1,1	ia:zlatovlskavoja00elmhuoft/zlatovlskavoja00elmhuoft_djvu.txt lz:slk-sk_web_2016_1M:http://www.dobrarada.sk/proti-skodcom.html
ZAĽÚBENÚ	ia,lz:slk-sk_web_2016_1M	1,1	ia:tabornarodnialma00truc/tabornarodnialma00truc_djvu.txt lz:slk-sk_web_2016_1M:https://bazzi.sk/inzeraty.php?nazov==Stroje====20=datum%20DESC=2=ponuka
ZAĽÚBIM	ia,lz:slk-sk_web_2016_1M	1,1	ia:sobrandiela04hurbuoft/sobrandiela04hurbuoft_djvu.txt lz:slk-sk_web_2016_1M:http://www.dolezite.sk/Programator-na-urade-zbuELr.html
ŽALÚZIÁCH	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt lz:slk-sk_web_2016_1M:http://www.hladaminvestora.sk/investor/podmienky-investorov
ZAMEŠKANÝ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://tvrdosin.k-f.sk/1-informacie-a-komunikacia/strana-1/33243573-ing-frantisek-cajka-fc-tour
ZAMIERIME	ia,lz:slk-sk_web_2016_1M	1,1	ia:orol00ferigoog/orol00ferigoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.apa.sk/centralny-archiv/375
ZAOBALENE	ia,lz:slk-sk_web_2016_1M,web:postoj.sk	1,1,2	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.sppolocne.sk/sk/podporene-projekty/koniec-tulavym-zvieratam-v-uliciach/1/ web:postoj.sk:https://www.postoj.sk/108/michal-vasko-v-cirkvi-sa-medii-bojime
ZAPLNÍM	ia,lz:slk-sk_web_2016_1M	1,1	ia:tabornarodnialma00truc/tabornarodnialma00truc_djvu.txt lz:slk-sk_web_2016_1M:http://www.hryprebaby.sk/t/presnost
ZAPODIEVAME	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.sector.sk/novinky
ZAPRÁŠI	ia,lz:slk-sk_web_2016_1M,web:pravda.sk	1,1,2	ia:nova_kucharska_kniha-vansova/nova_kucharska_kniha-vansova_djvu.txt lz:slk-sk_web_2016_1M:http://www.vssvalzbety.sk/katedry/katedry/katedra-sociologie/oznamy web:pravda.sk:https://www.pravda.sk/zena/jedlo web:pravda.sk:https://www.pravda.sk/kategoria/seat
ZARACHOTILO	ia,lz:slk-sk_web_2016_1M	1,1	ia:casopis-zahorie.c.-1.rok-1993/%C4%8Casopis%20Z%C3%A1horie.%C4%8D.1.rok%201993_djvu.txt lz:slk-sk_web_2016_1M:http://www.autotuning.sk/auto/legendy/ford-capri-rs500/
ZARÁMOVANIE	ia,lz:slk-sk_web_2016_1M	1,1	ia:velky_snar/velky_snar_djvu.txt lz:slk-sk_web_2016_1M:https://komentare.aktuality.sk/299/
ZARIEKNUŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:sobrandiela02hurbuoft/sobrandiela02hurbuoft_djvu.txt lz:slk-sk_web_2016_1M:https://www.kros.sk/alfa-plus/ukazky-z-programu
ZÁROBKOVÝ	ia,lz:slk-sk_web_2016_1M	1,1	ia:most.1984.v31n01-02/most.1984.v31n01-02_djvu.txt lz:slk-sk_web_2016_1M:http://www.nemocnicasaca.sk/zamestnanci-nemocnice/gynpor/mudr.erik-dosedla.html
ZAROSILO	ia,lz:slk-sk_web_2016_1M	1,1	ia:1982_20260614/1982%20%D0%A1%D1%82%D0%B0%D0%B4%D1%96%D0%BE%D0%BD_djvu.txt lz:slk-sk_web_2016_1M:http://www.stz.sk/tasr?id=34886
ZASADÍŠ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt lz:slk-sk_web_2016_1M:https://vesely.blog.sme.sk/c/260/Internetova-adresa-a-tri-dvojite-w.html
ZASEJTE	ia,lz:slk-sk_web_2016_1M	1,1	ia:druhctankapreslo00furd/druhctankapreslo00furd_djvu.txt lz:slk-sk_web_2016_1M:http://damskajazda.webnoviny.sk/kategorie/deti-rodina/vychova-a-skola/page/2/
ZAŠÍVAM	ia,lz:slk-sk_web_2016_1M	1,1	ia:manualzz-id-754063/754063_djvu.txt lz:slk-sk_web_2016_1M:http://www.armyshop.sk/p/2794/sprej-obranny-pepper-jet-prudovy
ZASLEPENOU	ia,lz:slk-sk_web_2016_1M	1,1	ia:protipruduroman00margoog/protipruduroman00margoog_djvu.txt lz:slk-sk_web_2016_1M:https://nastrencin.sme.sk/c/20292519/po-explozii-horlaviny-utrpel-zranenie-hlavy.html
ZASLUHUJÚCI	ia,lz:slk-sk_web_2016_1M	1,1	ia:pamtislovevavg00skul/pamtislovevavg00skul_djvu.txt lz:slk-sk_web_2016_1M:http://zencart.sk/dopravne-moduly
ZAŠLÝMI	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.cassovia.sk/news/8153
ZASPATÉHO	ia,lz:slk-sk_web_2016_1M	1,1	ia:protipruduroman00margoog/protipruduroman00margoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.karpatskamapa.sk/index.php/kmpTrail/poi/view/id/27611
ZASTIHNETE	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://pocasie.24hod.sk/afrika/south-africa/hermanus/
ZATEMNIA	ia,lz:slk-sk_web_2016_1M	1,1	ia:sobrankritikyh00bujnuoft/sobrankritikyh00bujnuoft_djvu.txt lz:slk-sk_web_2016_1M:http://lepsiden.sk/svetoznamy-harry-potter-v-ilustrovanej-verzii/
ZATEMNILI	ia,lz:slk-sk_web_2016_1M	1,1	ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.shooty.sk/bla-bla/dennicek/grogy-nekrolog.html?page_id=4981
ZATIAHNITE	ia,lz:slk-sk_web_2016_1M	1,1	ia:114155694JogaOsemStupovVcvikuMilanPolaek/114155694-Joga-osem-stup%C5%88ov-v%C3%BDcviku-Milan-Pola%C5%A1ek_djvu.txt lz:slk-sk_web_2016_1M:http://www.mobilonline.sk/prislusenstvo-na-mobily-puzdra-podla-telefonu-lg-lg-optimus-l7_c4897663.html=1
ZATÚLAM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:https://www.coolagent.sk/kurz/holmes-institute-v-cairns/
ZAÚČALA	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.solideurope.sk/news.php?readmore=635
ZAÚČTUJÚ	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt lz:slk-sk_web_2016_1M:https://figmikova.blog.sme.sk/c/67061/Moja-utkvela-predstava.html
ZAVADZIATE	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03kusgoog/slovenskpohlady03kusgoog_djvu.txt lz:slk-sk_web_2016_1M:https://davidkapusta.blog.sme.sk/c/132855/Kadial-ist.html
ZAVRHNETE	ia,lz:slk-sk_web_2016_1M	1,1	ia:marian-magat-zidokracia/Marian%20Magat%20-%20Zidokracia_djvu.txt lz:slk-sk_web_2016_1M:http://www.mojahimalaya.sk/produkt/6-denny-energizujuci-krem
ZAŽRALI	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.eti.sk/hotel-info/lilly-land/?lengthstay=7-14=BTS,KSC,SLD=pauschal=2=17.02.2017=10.02.2017=all=999250=999250=16351=ETI2=485
ZAŽRANÝ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.sefkuchari.sk/recept-769-Sulance-s-makom.html
ZAŽRAŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.obecbardonovo.sk/historia.html
ZBEŽNÝM	ia,lz:slk-sk_web_2016_1M	1,1	ia:technicke-informacie-c.-60-kanalovy-volic-6-pn-386-74-75/Technicke_informacie_c.60_Kanalovy_volic_6PN_386_74-75_djvu.txt lz:slk-sk_web_2016_1M:http://www.hospodarskyklub.sk/hd-dennik/index.cgi?2004.1.30+priloha:2002/12/6+2
ZBLÁZNENIU	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.zivotpo.sk/clanky/clanok/101247/Svidn%C3%ADk%20v%20chr%C3%A1nen%C3%BDch%20diel%C5%88ach%20d%C3%A1va%20pr%C3%A1cu%20hendikepovan%C3%BDm%20%C4%BEu%C4%8Fom/
ŽBRNDY	ia,lz:slk-sk_web_2016_1M	1,1	ia:sobrandiela01hurbuoft/sobrandiela01hurbuoft_djvu.txt lz:slk-sk_web_2016_1M:http://www.metlife.sk/sk/Individual/Kto-sme/Globally/Objavte-nasu-minulost.html
ZDEDÍME	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt lz:slk-sk_web_2016_1M:https://www.expres.sk/90251/milujete-salsu-shakira-ma-pre-vas-darcek-k-jej-40-tke/
ZDOKONAĽ	ia,lz:slk-sk_web_2016_1M	1,1	ia:misalSKLAT/misalSKLAT_djvu.txt lz:slk-sk_web_2016_1M:http://www.autofresh.sk/PVC-spojky-hadic-c1_2818_4.htm
ZDOKONALÍM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.tic.sk/mapa/zelovce
ZDOKUMENTUJÚ	ia,lz:slk-sk_web_2016_1M	1,1	ia:201701-svatojurske-ohlasy/201701_Sva%CC%88tojurske%CC%81-ohlasy_djvu.txt lz:slk-sk_web_2016_1M:http://www.skrz.sk/francuzsko-historia-a18-37-14-0-sk.htm
ZHLIADNI	ia,lz:slk-sk_web_2016_1M	1,1	ia:poesie00pepkgoog/poesie00pepkgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.teleoff.gov.sk/index.php?ID=11192
ZHOVORČIVEJ	ia,lz:slk-sk_web_2016_1M	1,1	ia:ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481/ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481_djvu.txt lz:slk-sk_web_2016_1M:https://acelova.blog.sme.sk/c/160164/Splavili-sme-Dunajec.html
ZHRBENÉ	ia,lz:slk-sk_web_2016_1M	1,1	ia:zivotcisrafran00grib/zivotcisrafran00grib_djvu.txt lz:slk-sk_web_2016_1M:http://janina.blog.pravda.sk/2010/07/
ZHYBOCH	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://zena.atlas.sk/sluzby/poradne/poradna-zdraveho-zivotneho-stylu/lubka-stravujem-sa-zdravo-preco-nechudnem/869309.html
ZÍZALA	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt lz:slk-sk_web_2016_1M:https://www.vasa-webstranka.sk/web-stranky-obce/tvorba-web-stranok-obec-zibritov
ZĽAHČUJÚCI	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://plnielanu.zoznam.sk/c/3843/skvely-nielen-v-kuchyni-saponatom-proti-burine--mravcom-aj-mastnym-skvrnam
ZLÁTANINY	ia,lz:slk-sk_web_2016_1M	1,1	ia:SokratikaI/Sokratika%20I_djvu.txt lz:slk-sk_web_2016_1M:https://petermolnar.blog.sme.sk/c/251393/Vianocny-koncert-dobovej-sviatocnej-hudby-a-kolied-2010.html
ZLIEZAŤ	ia,lz:slk-sk_web_2016_1M,web:sita.sk	1,1,1	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt lz:slk-sk_web_2016_1M:http://www.casopisimidz.sk/maj-2008/boj-s-obezitou/ web:sita.sk:https://sita.sk/autolike/novy-renault-trafic-van-koniec-faceliftov-a-prvy-softverovo-orientovany-van-foto/
ZMÁRNIM	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.kovohuty.sk/Sk/politika-kvality.html
ZMÄTKÁR	ia,lz:slk-sk_web_2016_1M	1,1	ia:PravidlaSlovenskehoPravopisu/Pravidla_slovenskeho_pravopisu_djvu.txt lz:slk-sk_web_2016_1M:http://www.rkhlas.sk/?id_bl=73
ZMAZÁVAŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:orol00unkngoog/orol00unkngoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.domkultury-rs.sk/?cat=27=15
ZMAŽTE	ia,lz:slk-sk_web_2016_1M	1,1	ia:pc_space_09-2001/pc_space_00-1999_djvu.txt lz:slk-sk_web_2016_1M:http://www.aaadopyt.sk/dopyt-zdarma/19-reality/97138760-dopyt-reality-sprostredkovanie-prenajmu-2-izboveho-bytu-trencin.html
ZMIEŠAM	ia,lz:slk-sk_web_2016_1M	1,1	ia:prva_kucharska_kniha/prva_kucharska_kniha_djvu.txt lz:slk-sk_web_2016_1M:http://www.tuning.sk/dokument-blow-off-turbo-motor-ventily-zvuk-efekt-performance-autostyle
ZMIETAJÚCI	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt lz:slk-sk_web_2016_1M:http://www.povazska-bystrica.sk/ostatne-povinne-zverejnovane-informacie.phtml?id3=50840
ZMILOVALI	ia,lz:slk-sk_web_2016_1M	1,1	ia:most.1958.v05n03-04/most.1958.v05n03-04_djvu.txt lz:slk-sk_web_2016_1M:https://minarovicova.blog.sme.sk/c/300823/Zuza-zahradnikom-alebo-aj-neposedi-sem-tam-vychutnavaju-domov.html
ZMRAZUJE	ia,lz:slk-sk_web_2016_1M	1,1	ia:SpoveEkobojovnka/SpoveEkobojovnka_djvu.txt lz:slk-sk_web_2016_1M:http://www.partner.sk/poradna/
ZMRZAČILO	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.parlamentnelisty.sk/politika/politici-volicom/Blanar-SMER-SD-CT-zaobstarame-pre-dolnooravskych-pacientov-276091
ZMÚDRELA	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.aloeverask.sk/pylori.php
ZMYSLÍTE	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt lz:slk-sk_web_2016_1M:https://kravcik.blog.sme.sk/c/347987/Preco-su-extremy-pocasia-v-Europe.html
ZNEISTEL	ia,lz:slk-sk_web_2016_1M	1,1	ia:ekm-1997-06/ekm-1997-06_djvu.txt lz:slk-sk_web_2016_1M:http://www.mfsr.sk/Default.aspx?CatID=8919
ZNERVÓZNI	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Na_dne/CDoctorow_Na_dne-sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.sksapa.sk/monitoring-medii/lekarka-pise-ficovi-zakrocte.html
ZNESITEĽNOU	ia,lz:slk-sk_web_2016_1M	1,1	ia:most.1968.v15n03-04/most.1968.v15n03-04_djvu.txt lz:slk-sk_web_2016_1M:http://zvonline.sk/foto-video-hkm-v-poprade-zlomilo-seriu-a-v-nedelu-moze-postupit/
ZNEVAŽUJETE	ia,lz:slk-sk_web_2016_1M	1,1	ia:hlas02unkngoog/hlas02unkngoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.najlacnejsisexshop.sk/saty-long-lace-dress-cierne-p-14489.html
ZOŠEDIVIE	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:https://grecner.blog.sme.sk/c/347965/Nesmrtelna-pesnicka.html?ref=viacbloger
ZOSEKAŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt lz:slk-sk_web_2016_1M:http://www.tvnoviny.sk/domace/1842566_brutalny-utok-z-pohostinstva-ma-dohru-vyska-trestu-prekvapila-bitkara
ZOŠLIAPOL	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt lz:slk-sk_web_2016_1M:http://www.frastackenoviny.sk/aktualne/268-novy-most-dostal-stopku
ZOSMUTNELA	ia,lz:slk-sk_web_2016_1M	1,1	ia:venokbsnspev00koic/venokbsnspev00koic_djvu.txt lz:slk-sk_web_2016_1M:http://www.zenyvmeste.sk/andrea-coddington--treba-si-dovolit-byt-stastna--vesela-a-usmievava
ZOSYPÚ	ia,lz:slk-sk_web_2016_1M	1,1	ia:most.1981.v28n03-04/most.1981.v28n03-04_djvu.txt lz:slk-sk_web_2016_1M:https://www.otehotnenie.sk/clanky-a-rady-ako-otehotniet-plodnost-neplodnost-tehotenstvo/diagnosticka-prirucka-priciny-problemov-otehotniet?bpfPage=15
ZOZNÁMIŠ	ia,lz:slk-sk_web_2016_1M	1,1	ia:ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481/ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481_djvu.txt lz:slk-sk_web_2016_1M:https://www.ifauna.sk/forum/51-zdravie-a-choroby/24-co-vieme-o-zakernom-vire-ktory-sposobuje-dilataciu
ŽRANICOU	ia,lz:slk-sk_web_2016_1M	1,1	ia:ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481/ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481_djvu.txt lz:slk-sk_web_2016_1M:http://www.famtastic.sk/Zavazia-k-cinkam_c1150.htm
ŽRÚTOV	ia,lz:slk-sk_web_2016_1M	1,1	ia:orol00ferigoog/orol00ferigoog_djvu.txt lz:slk-sk_web_2016_1M:http://poradnapediatra.rodinka.sk/otazky-a-odpovede-o-ockovani/ockovania-t1946.html
ZÚFAME	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt lz:slk-sk_web_2016_1M:http://www.zlatniky.sk/kulhan.phtml?id3=42013
ZVALCUJE	ia,lz:slk-sk_web_2016_1M	1,1	ia:ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481/ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481_djvu.txt lz:slk-sk_web_2016_1M:https://www.infospravy.sk/skvele-video-ktore-vas-pouci-a-zbavi-trapnych-predsudkov-
ZVALÍTE	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt lz:slk-sk_web_2016_1M:http://forum.rodinka.sk/viewtopic.php?t=99289
ZVELIČENÝM	ia,lz:slk-sk_web_2016_1M	1,1	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt lz:slk-sk_web_2016_1M:https://nasturiec.sme.sk/c/20422396/treneri-o-zapase-martin-nitra.html
ZVERUJÚC	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow-Truncat/CDoctorow_Truncat-sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.tipovanie-stavky.sk/uzivatel-vip
ZVIERANÍ	ia,lz:slk-sk_web_2016_1M	1,1	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt lz:slk-sk_web_2016_1M:https://antonkaiser.blog.sme.sk/c/76549/Vatikan-I.html
ZVLEČENÉ	ia,lz:slk-sk_web_2016_1M	1,1	ia:prva_kucharska_kniha/prva_kucharska_kniha_djvu.txt lz:slk-sk_web_2016_1M:https://www.slovenske.sk/ski-areal/donovaly.html
ZVLHNE	ia,lz:slk-sk_web_2016_1M,web:sita.sk	1,1,2	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt lz:slk-sk_web_2016_1M:https://belko.blog.sme.sk/c/288808/Kandidati-do-volieb-do-NRSR-maju-131905-rokov.html web:sita.sk:https://sita.sk/byvaniehrou/vona-domova-bez-sviecok-5-jednoduchych-sposobov-ako-prevonat-byt-pocas-jesene/ web:sita.sk:https://sita.sk/byvaniehrou/ludia-vkladaju-bobkovy-list-do-topanok-jednoduchy-dovod-vas-mozno-presvedci-aby-ste-to-skusili-tiez-2/
ZVOLAJME	ia,lz:slk-sk_web_2016_1M	1,1	ia:dejinybinghamton00maz/dejinybinghamton00maz_djvu.txt lz:slk-sk_web_2016_1M:http://www.velvetheavenshop.sk/satenove-masle-profesional/
ZVONÍŠ	ia,lz:slk-sk_web_2016_1M	1,1	ia:slovenskpohlady03rosegoog/slovenskpohlady03rosegoog_djvu.txt lz:slk-sk_web_2016_1M:https://halenar.blog.sme.sk/c/13577/Volit-komunistov-je-hriech.html
ZVRHÁVAŤ	ia,lz:slk-sk_web_2016_1M	1,1	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt lz:slk-sk_web_2016_1M:https://recenzie.sme.sk/mobily/p/alcatel-idol-4s
ZVRHLOSŤOU	ia,lz:slk-sk_web_2016_1M	1,1	ia:sobrankritikyh00bujnuoft/sobrankritikyh00bujnuoft_djvu.txt lz:slk-sk_web_2016_1M:https://www.realitypark.sk/realitne-clanky/novinky-z-domova-a-o-byvani/24-slovaci-uz-kupuju-nehnutelnosti-aj-v-hegyeshalome-a-mosonmagyarovari
ZVRIESKLA	ia,lz:slk-sk_web_2016_1M	1,1	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt lz:slk-sk_web_2016_1M:http://www.tulavalabka.sk/pages/nasli-domov/rok-2014/lady.php
